STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1208073,0,1,3,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1893646,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",197917,1,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",29531,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",196302,1,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",60105,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",753073,1,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",29948,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",193385,1,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",55104,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",181302,1,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",44114,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",221145,1,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",182500,1,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",31094,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",272292,0,1,2,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",46407,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",42916,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",64011,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",407188,0,1,2,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",59427,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",227448,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",250469,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",69427,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",329427,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",40312,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",172865,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",46458,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",173437,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",73646,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",218437,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",53594,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",359427,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",207292,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",72864,0,0,0,True
