Run number,Duration [ms],Memory Usage [KB],Battery Power [uW] (Raw),Battery Power [uW] (Delta),CPU Load [%],Battery Power [uW] (Raw) (Non zero),Battery Power [uW] (Delta) (Non zero)
1,69368,2535122.17027417,928731.7157287158,928731.7157287158,47.05337023085941,1034744.5,1034744.5
2,68584,2671152.5605839416,963752.3416058394,963752.3416058394,38.28500612712451,1528172.1157407407,1528172.1157407407
3,68150,2490811.019089574,531098.4111600587,0.0,33.70337738619677,531098.4111600587,0.0
