Time  [ms],Memory Usage [KB],Time  [ms],Battery Power [uW] (Raw),Battery Power [uW] (Delta),Time  [ms],CPU Load [%]
67,2624628,68,0,0,95,25
96,2623612,97,0,0,196,25
197,2623880,197,0,0,296,29
297,2624896,298,0,0,399,2
402,2622152,403,0,0,498,21
500,2623200,501,0,0,598,19
598,2624008,599,0,0,700,23
702,2623876,703,0,0,799,10
802,2622652,802,0,0,899,17
900,2623544,900,0,0,1002,17
1004,2623700,1005,0,0,1100,28
1101,2624676,1102,0,0,1200,15
1201,2620008,1202,0,0,1300,19
1302,2620260,1303,0,0,1401,18
1402,2620260,1403,0,0,1503,12
1505,2619608,1507,0,0,1603,15
1606,2619976,1608,0,0,1702,26
1703,2624588,1704,0,0,1802,22
1803,2618488,1804,0,0,1905,10
1907,2618044,1908,0,0,2005,11
2006,2618044,2007,0,0,2104,23
2105,2618124,2106,0,0,2206,18
2208,2618516,2209,0,0,2307,14
2309,2617624,2310,0,0,2407,9
2408,2617476,2409,0,0,2506,24
2507,2618044,2509,0,0,2606,15
2607,2617008,2608,0,0,2709,17
2711,2616120,2712,0,0,2811,4
2814,2616284,2815,0,0,2909,20
2910,2616552,2911,0,0,3009,17
3010,2617256,3010,0,0,3110,20
3112,2617108,3113,0,0,3213,9
3215,2616360,3217,0,0,3310,22
3312,2619564,3312,0,0,3410,31
3410,2637812,3411,0,0,3510,30
3511,2635948,3512,0,0,3612,8
3614,2615924,3615,0,0,3711,27
3713,2616116,3713,0,0,3811,33
3812,2616816,3813,0,0,3913,27
3914,2617068,3915,0,0,4016,23
4018,2617700,4020,0,0,4113,42
4113,2619472,4114,0,0,4215,31
4217,2620368,4218,0,0,4314,30
4316,2620948,4318,0,0,4414,41
4414,2621908,4415,0,0,4514,26
4515,2622000,4515,0,0,4614,33
4615,2618340,4615,0,0,4715,20
4716,2618896,4716,0,0,4816,33
4817,2620492,4818,0,0,4916,35
4916,2621176,4916,0,0,5017,35
5017,2627016,5017,0,0,5117,33
5118,2635616,5119,0,0,5217,38
5218,2645876,5218,0,0,5318,30
5318,2667552,5318,0,0,5419,19
5420,2673504,5421,0,0,5518,35
5519,2657204,5519,0,0,5619,21
5620,2676500,5621,0,0,5719,45
5720,2658388,5720,0,0,5820,34
5820,2659396,5821,0,0,5920,28
5920,2658768,5921,0,0,6021,22
6022,2658740,6022,0,0,6121,42
6122,2659620,6122,0,0,6221,35
6222,2659708,6222,0,0,6321,34
6322,2658844,6322,0,0,6422,23
6423,2659028,6423,0,0,6523,0
6523,2659172,6524,0,0,6623,41
6624,2659924,6624,0,0,6723,46
