Run number,Duration [ms],Memory Usage [KB],Battery Power [uW] (Raw),Battery Power [uW] (Delta),CPU Load [%],Battery Power [uW] (Raw) (Non zero),Battery Power [uW] (Delta) (Non zero)
1,162130,2657882.4622991346,1358192.564276885,1358192.564276885,22.06801878129388,1430700.240234375,1430700.240234375
2,161995,2690394.869511441,361615.86827458255,361615.86827458255,22.03402622644605,416773.2423378475,416773.2423378475
3,161523,2556431.935483871,623991.5763027295,623991.5763027295,22.094342831985912,1079264.4002145922,1079264.4002145922
