Run number,cpu,mem
1,0.0,166578.9298245614
2,30.0,164500.5465116279
3,17.2804664723032,164688.9533527697
4,3.185142857142857,164512.70285714287
5,21.0,165644.48587570622
6,10.0,165817.9768786127
7,1.8999999999999873,165649.64305177113
8,0.9177710843373493,164515.2409638554
9,18.106927710843372,165434.7168674699
10,15.931610942249259,165134.85410334347
