STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",761875,0,1,5,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",265833,0,1,5,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",250156,0,1,2,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",58542,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1069636,0,1,2,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",44010,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",356510,0,1,2,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",40677,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",54167,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",459427,0,1,5,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",372083,0,1,2,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",62500,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",65989,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",46614,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",50208,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",73073,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",73490,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",79115,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",53073,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",88698,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",60833,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",60208,0,0,0,True
