STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1490833,0,1,3,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",298958,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",237083,1,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",31510,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",219896,1,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",38802,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",346718,1,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",49323,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",285729,1,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",44323,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",275468,1,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",51198,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",307395,1,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",383333,1,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",81667,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",369844,0,1,2,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",63073,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",78750,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",109219,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",375989,0,1,2,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",61146,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",271354,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",516823,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",49532,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",281771,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",72968,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",269375,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",51562,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",288177,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",80886,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",271302,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",58698,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",323854,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",308958,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",59948,0,0,0,True
