STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1074063,0,1,3,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",185990,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",230885,1,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",71719,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",221719,1,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",87239,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",155521,1,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",31771,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",313646,1,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",36042,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",235729,1,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",66146,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",211562,1,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",214584,1,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",78906,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",349323,0,1,2,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",63594,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",84479,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",57813,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",387761,0,1,2,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",105104,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",316094,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",158646,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",45469,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",320990,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",46771,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",269844,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",70313,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",323021,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",51823,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",211511,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",38698,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",459427,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",225417,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",64167,0,0,0,True
