Run number,cpu,mem
1,10.952924791086355,162830.03621169916
2,12.319613259668508,162838.1270718232
3,18.71249999999999,162727.67045454544
4,0.0,162861.3353115727
5,0.0,162296.3343283582
6,18.745209580838317,162517.7275449102
7,20.14179104477612,161979.68059701493
8,17.87232142857143,162106.89880952382
9,23.651785714285708,161929.02083333334
10,13.534870317002854,162769.33717579252
