RUN_NUMBER,REQUEST_DURATION_SYSTEM,REQUEST_DURATION_OKHTTP,REQUEST_SYNCHRONOUS,RESPONSE_CODE,RESPONSE_METHOD,RESPONSE_LENGTH_OKHTTP,RESPONSE_LENGTH_HEADER,REQUEST_PROTOCOL,REQUEST_URL
1,240,44,TRUE,200,"GET",-1,-2,"http/1.1","https://uob-timetable-api.adriankeenan.co.uk/courses"
1,174,38,TRUE,200,"GET",-1,867,"http/1.1","https://uob-timetable-api.adriankeenan.co.uk/sessions?dept=BD002&course=CFIEFAAF%2F02AA%2F0%2FFT&level=ALL+Courses"
1,287,40,TRUE,200,"GET",-1,-2,"http/1.1","https://uob-timetable-api.adriankeenan.co.uk/courses"
1,233,34,TRUE,200,"GET",-1,1214,"http/1.1","https://uob-timetable-api.adriankeenan.co.uk/sessions?dept=CM010&course=BSAIFAAF%2F02AA%2F0%2FFT&level=Foundation+Year"
1,273,35,TRUE,200,"GET",-1,-2,"http/1.1","https://uob-timetable-api.adriankeenan.co.uk/courses"
1,220,56,TRUE,200,"GET",-1,1214,"http/1.1","https://uob-timetable-api.adriankeenan.co.uk/sessions?dept=CM010&course=BSAIFAAF%2F02AA%2F0%2FFT&level=Foundation+Year"
2,517,38,TRUE,200,"GET",-1,-2,"http/1.1","https://uob-timetable-api.adriankeenan.co.uk/courses"
2,288,40,TRUE,200,"GET",-1,867,"http/1.1","https://uob-timetable-api.adriankeenan.co.uk/sessions?dept=BD002&course=CFIEFAAF%2F02AA%2F0%2FFT&level=ALL+Courses"
2,250,36,TRUE,200,"GET",-1,-2,"http/1.1","https://uob-timetable-api.adriankeenan.co.uk/courses"
2,298,34,TRUE,200,"GET",-1,1214,"http/1.1","https://uob-timetable-api.adriankeenan.co.uk/sessions?dept=CM010&course=BSAIFAAF%2F02AA%2F0%2FFT&level=Foundation+Year"
2,573,124,TRUE,200,"GET",-1,-2,"http/1.1","https://uob-timetable-api.adriankeenan.co.uk/courses"
2,322,88,TRUE,200,"GET",-1,1214,"http/1.1","https://uob-timetable-api.adriankeenan.co.uk/sessions?dept=CM010&course=BSAIFAAF%2F02AA%2F0%2FFT&level=Foundation+Year"
3,259,40,TRUE,200,"GET",-1,-2,"http/1.1","https://uob-timetable-api.adriankeenan.co.uk/courses"
3,184,38,TRUE,200,"GET",-1,867,"http/1.1","https://uob-timetable-api.adriankeenan.co.uk/sessions?dept=BD002&course=CFIEFAAF%2F02AA%2F0%2FFT&level=ALL+Courses"
3,237,34,TRUE,200,"GET",-1,-2,"http/1.1","https://uob-timetable-api.adriankeenan.co.uk/courses"
3,284,59,TRUE,200,"GET",-1,1214,"http/1.1","https://uob-timetable-api.adriankeenan.co.uk/sessions?dept=CM010&course=BSAIFAAF%2F02AA%2F0%2FFT&level=Foundation+Year"
3,204,41,TRUE,200,"GET",-1,-2,"http/1.1","https://uob-timetable-api.adriankeenan.co.uk/courses"
3,302,64,TRUE,200,"GET",-1,1214,"http/1.1","https://uob-timetable-api.adriankeenan.co.uk/sessions?dept=CM010&course=BSAIFAAF%2F02AA%2F0%2FFT&level=Foundation+Year"
