Time  [ms],Memory Usage [KB],Time  [ms],Battery Power [uW] (Raw),Battery Power [uW] (Delta),Time  [ms],CPU Load [%]
37,2462436,37,0,0,90,37
91,2462532,92,0,0,190,20
191,2463848,192,0,0,293,17
294,2463248,295,0,0,394,8
397,2463248,398,0,0,493,19
494,2464304,495,0,0,594,15
595,2464584,596,0,0,694,14
696,2464268,697,0,0,796,6
798,2464268,799,0,0,895,20
895,2465140,896,0,0,997,18
998,2465644,999,0,0,1099,6
1101,2464452,1103,0,0,1197,13
1199,2464296,1201,0,0,1297,16
1298,2465324,1298,0,0,1398,16
1399,2465324,1399,0,0,1499,12
1501,2464736,1502,0,0,1599,10
1601,2465184,1603,0,0,1698,18
1699,2465712,1700,0,0,1801,16
1803,2465712,1804,0,0,1903,11
1905,2464732,1907,0,0,2001,10
2002,2465052,2003,0,0,2100,17
2101,2465636,2102,0,0,2201,16
2202,2465636,2202,0,0,2303,10
2305,2465048,2306,0,0,2404,11
2408,2465124,2409,0,0,2502,20
2503,2466200,2504,0,0,2603,14
2604,2466200,2605,0,0,2705,12
2707,2465220,2708,0,0,2805,5
2807,2465100,2808,0,0,2904,25
2905,2475128,2905,0,0,3004,26
3005,2477668,3005,0,0,3105,15
3105,2464568,3106,0,0,3205,11
3206,2464468,3206,0,0,3307,16
3309,2465532,3310,0,0,3407,14
3409,2464944,3410,0,0,3510,8
3515,2464944,3517,0,0,3607,26
3608,2465628,3609,0,0,3707,23
3708,2466368,3708,0,0,3808,19
3809,2466704,3810,0,0,3911,22
3912,2467484,3913,0,0,4009,30
4010,2468448,4012,0,0,4109,32
4109,2470316,4109,0,0,4209,20
4210,2470728,4210,0,0,4309,25
4310,2467140,4310,0,0,4410,19
4411,2466944,4411,0,0,4510,11
4511,2466996,4511,0,0,4611,20
4612,2468132,4612,0,0,4711,19
4712,2467976,4712,0,0,4811,20
4812,2464176,4812,0,0,4912,13
4912,2464696,4913,0,0,5013,18
5014,2465712,5015,0,0,5112,28
5113,2465808,5113,0,0,5213,7
5214,2465436,5214,0,0,5314,5
5316,2465044,5316,0,0,5414,18
5415,2466084,5415,0,0,5514,20
5515,2466084,5515,0,0,5614,11
5615,2466912,5615,0,0,5715,44
5716,2469420,5716,0,0,5815,26
5816,2472684,5816,0,0,5916,0
5917,2472940,5917,0,0,6017,7
6018,2472460,6018,0,0,6118,11
6120,2472516,6121,0,0,6218,20
6219,2473252,6219,0,0,6318,14
6319,2473104,6319,0,0,6419,15
6419,2472512,6420,0,0,6519,7
6520,2472760,6521,0,0,6620,17
6621,2473868,6621,0,0,6720,17
6722,2474024,6722,0,0,6820,18
6821,2474120,6821,0,0,6921,8
6922,2473148,6922,0,0,7021,15
7022,2473452,7023,0,0,7122,22
7122,2474092,7123,0,0,7222,15
7223,2474092,7223,0,0,7322,11
7323,2473508,7324,0,0,7423,5
7424,2473664,7425,0,0,7524,14
7525,2474848,7525,0,0,7626,16
7628,2474848,7628,0,0,7724,18
7725,2474848,7726,0,0,7826,4
7827,2474552,7827,0,0,7926,13
7927,2474388,7928,0,0,8026,16
8027,2474900,8027,0,0,8127,17
8128,2474900,8128,0,0,8227,13
8228,2474308,8229,0,0,8329,4
8330,2474424,8331,0,0,8429,20
8429,2474968,8430,0,0,8529,16
8530,2475216,8530,0,0,8629,20
8630,2475532,8630,0,0,8730,4
8731,2475236,8732,0,0,8831,14
8831,2475752,8832,0,0,8932,17
8934,2476424,8935,0,0,9031,18
9032,2476316,9032,0,0,9132,10
9133,2475588,9133,0,0,9233,10
9234,2475972,9235,0,0,9333,17
9334,2476224,9335,0,0,9433,18
9434,2476224,9434,0,0,9534,15
9534,2475632,9535,0,0,9635,5
9636,2475632,9637,0,0,9735,14
9736,2476356,9736,0,0,9835,16
