Run number,cpu,mem
1,29.0,347991.3707317073
2,-111.42186046511662,347677.13488372095
3,18.018224299065388,347582.4953271028
4,17.057603686635915,347548.2211981567
5,2.419634703196348,347907.4383561644
6,20.674770642201835,346824.1605504587
7,12.128310502283098,347834.54337899544
8,16.99711538461536,347644.4423076923
9,16.117307692307694,349117.54326923075
10,78.0,350944.859375
