Run number,cpu,mem
1,6.199099099099099,181519.53153153154
2,14.303571428571429,179837.88392857142
3,22.0,183454.34959349592
4,2.7076923076923074,180664.88888888888
5,20.684482758620685,182174.4224137931
6,7.399999999999985,181772.9043478261
7,-56.3999999999999,181876.35042735044
8,19.15140186915888,180780.0
9,11.466666666666665,179685.58333333334
10,8.86111111111111,180290.12962962964
