Run number,cpu,mem
1,16.648221343873505,164586.73122529645
2,11.367588932806306,164570.15415019763
3,14.434262948207154,163925.66533864543
4,15.916862745098012,164441.40392156862
5,26.0,163486.6338582677
6,18.967729083665308,163994.5737051793
7,7.099999999999962,167041.94097222222
8,19.716803278688506,163454.65163934426
9,4.100000000000016,162179.10833333334
10,33.745217391304344,162048.36086956522
