STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",763437,0,2,2,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",164323,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1040782,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",47500,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",346146,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",59323,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",532239,0,2,2,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",270521,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",358177,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",285312,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",279479,0,1,2,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",306458,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",561302,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",51458,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",787448,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",55834,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",339115,0,1,2,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",361666,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",251407,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",41093,0,0,0,True
