STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",998490,0,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",51406,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",623646,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",39063,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",552760,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",36406,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",456354,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",39843,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",458021,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",45781,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",497292,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",76614,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",336094,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",66302,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",838020,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",62760,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",515052,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",80104,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",388698,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",45521,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",547864,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",64323,0,0,0,True
