STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1523907,0,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",56562,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",657865,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",86875,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",500156,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",39218,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",486563,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",46250,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",328594,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",46511,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",456667,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",66666,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",641094,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",59687,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",596093,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",43072,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",743073,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",60104,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1104010,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",49792,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",598542,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",46406,0,0,0,True
