STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",930937,0,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",69635,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",572553,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",41406,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",789531,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",37812,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",417760,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",39323,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",656302,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",83855,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",644791,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",60105,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",397500,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",38645,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",411823,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",57396,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",626667,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",46875,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",400260,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",60468,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",559895,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",47084,0,0,0,True
