STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
"TfprPrefetchingStrategy",2145834,0,1,3,True
"TfprPrefetchingStrategy",1823,0,0,0,True
"TfprPrefetchingStrategy",2448,0,0,0,True
"TfprPrefetchingStrategy",1615,0,0,0,True
"TfprPrefetchingStrategy",1407,0,0,0,True
"TfprPrefetchingStrategy",2031,0,0,0,True
"TfprPrefetchingStrategy",1167240,0,1,3,True
"TfprPrefetchingStrategy",1875,0,0,0,True
"TfprPrefetchingStrategy",1277500,0,1,3,True
"TfprPrefetchingStrategy",1522136,0,1,3,True
"TfprPrefetchingStrategy",729,0,0,0,True
"TfprPrefetchingStrategy",1563,0,0,0,True
"TfprPrefetchingStrategy",1419636,0,1,3,True
"TfprPrefetchingStrategy",1771,0,0,0,True
"TfprPrefetchingStrategy",2906927,0,1,3,True
"TfprPrefetchingStrategy",1636771,0,1,3,True
"TfprPrefetchingStrategy",1771,0,0,0,True
"TfprPrefetchingStrategy",1491980,0,1,3,True
"TfprPrefetchingStrategy",3073,0,0,0,True
"TfprPrefetchingStrategy",2634427,0,1,3,True
"TfprPrefetchingStrategy",2004427,0,0,1,True
"TfprPrefetchingStrategy",924115,0,0,1,True
"TfprPrefetchingStrategy",1563,0,0,0,True
"TfprPrefetchingStrategy",1614,0,0,0,True
"TfprPrefetchingStrategy",1380938,0,1,3,True
"TfprPrefetchingStrategy",1719,0,0,0,True
