RUN_NUMBER,STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",231302,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",82135,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",47865,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1280468,0,2,1,False
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",811875,0,3,1,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",578386,0,3,1,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",730000,0,3,1,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1705209,0,3,1,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",894843,0,3,1,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",290468,0,3,1,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",541510,0,3,1,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",787500,0,3,1,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",3583750,0,3,1,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",580261,0,3,1,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",648021,0,3,1,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",661250,0,3,1,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1102500,0,3,1,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",305781,0,3,1,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",591875,0,3,1,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",514844,0,3,1,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",697760,0,3,1,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",548698,0,3,1,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",989532,0,3,1,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",676770,0,3,1,True
