STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",600573,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",7250833,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",49375,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",9671980,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",54011,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",6270417,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",57240,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",65989,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",60052,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",4194583,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",7507343,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",59636,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",3457239,0,3,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1532916,0,2,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",217344,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",6301510,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",65625,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",8290365,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",61875,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",238854,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",6934740,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",59635,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",5801979,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",59583,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",8136563,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",5129635,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",84063,0,0,0,True
