STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",723541,0,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",618906,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",58073,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",296719,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",34375,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",472500,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",47396,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",426875,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",37031,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",405573,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",94739,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",369792,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",52500,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",481354,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",44166,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",516823,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",44843,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",403490,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",47031,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",553906,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",40104,0,0,0,True
