REQUEST_DURATION_SYSTEM,REQUEST_DURATION_OKHTTP,REQUEST_SYNCHRONOUS,RESPONSE_CODE,RESPONSE_METHOD,RESPONSE_LENGTH_OKHTTP,RESPONSE_LENGTH_HEADER,REQUEST_PROTOCOL,REQUEST_URL
54,53,TRUE,200,"GET",4501,-2,"http/1.1","https://hacker-news.firebaseio.com/v0/topstories.json"
794,53,TRUE,200,"GET",4501,4501,"http/1.1","https://hacker-news.firebaseio.com/v0/topstories.json"
47,47,TRUE,200,"GET",253,-2,"http/1.1","https://hacker-news.firebaseio.com/v0/item/23976356.json"
49,49,TRUE,200,"GET",331,-2,"http/1.1","https://hacker-news.firebaseio.com/v0/item/23975012.json"
94,94,TRUE,200,"GET",382,-2,"http/1.1","https://hacker-news.firebaseio.com/v0/item/23977667.json"
129,129,TRUE,200,"GET",270,-2,"http/1.1","https://hacker-news.firebaseio.com/v0/item/23975676.json"
130,130,TRUE,200,"GET",321,-2,"http/1.1","https://hacker-news.firebaseio.com/v0/item/23975998.json"
152,152,TRUE,200,"GET",268,-2,"http/1.1","https://hacker-news.firebaseio.com/v0/item/23963384.json"
86,86,TRUE,200,"GET",302,-2,"http/1.1","https://hacker-news.firebaseio.com/v0/item/23976680.json"
97,97,TRUE,200,"GET",275,-2,"http/1.1","https://hacker-news.firebaseio.com/v0/item/23977256.json"
105,105,TRUE,200,"GET",195,-2,"http/1.1","https://hacker-news.firebaseio.com/v0/item/23977988.json"
107,107,TRUE,200,"GET",7878,-2,"http/1.1","https://hacker-news.firebaseio.com/v0/item/23975807.json"
154,154,TRUE,200,"GET",-1,-2,"h2","https://hn.algolia.com/api/v1/search?hitsPerPage=100&tags=story&attributesToRetrieve=objectID&attributesToHighlight=none&numericFilters=created_at_i%3E1596549798"
415,154,TRUE,200,"GET",-1,-2,"h2","https://hn.algolia.com/api/v1/search?hitsPerPage=100&tags=story&attributesToRetrieve=objectID&attributesToHighlight=none&numericFilters=created_at_i%3E1596549798"
49,49,TRUE,200,"GET",457,-2,"http/1.1","https://hacker-news.firebaseio.com/v0/item/23972539.json"
54,54,TRUE,200,"GET",654,-2,"http/1.1","https://hacker-news.firebaseio.com/v0/item/23970842.json"
65,65,TRUE,200,"GET",420,-2,"http/1.1","https://hacker-news.firebaseio.com/v0/item/23972391.json"
115,115,TRUE,200,"GET",397,-2,"http/1.1","https://hacker-news.firebaseio.com/v0/item/23967887.json"
132,132,TRUE,200,"GET",565,-2,"http/1.1","https://hacker-news.firebaseio.com/v0/item/23969065.json"
136,135,TRUE,200,"GET",558,-2,"http/1.1","https://hacker-news.firebaseio.com/v0/item/23969442.json"
160,160,TRUE,200,"GET",374,-2,"http/1.1","https://hacker-news.firebaseio.com/v0/item/23973604.json"
71,71,TRUE,200,"GET",549,-2,"http/1.1","https://hacker-news.firebaseio.com/v0/item/23975001.json"
86,86,TRUE,200,"GET",450,-2,"http/1.1","https://hacker-news.firebaseio.com/v0/item/23967306.json"
105,105,TRUE,200,"GET",522,-2,"http/1.1","https://hacker-news.firebaseio.com/v0/item/23971045.json"
51,51,TRUE,200,"GET",573,-2,"http/1.1","https://hacker-news.firebaseio.com/v0/item/23976296.json"
128,128,TRUE,200,"GET",634,-2,"http/1.1","https://hacker-news.firebaseio.com/v0/item/23971097.json"
49,49,TRUE,200,"GET",315,-2,"http/1.1","https://hacker-news.firebaseio.com/v0/item/23975045.json"
165,165,TRUE,200,"GET",456,-2,"http/1.1","https://hacker-news.firebaseio.com/v0/item/23972755.json"
233,233,TRUE,200,"GET",922,-2,"http/1.1","https://hacker-news.firebaseio.com/v0/item/23971016.json"
223,222,TRUE,200,"GET",613,-2,"http/1.1","https://hacker-news.firebaseio.com/v0/item/23972347.json"
229,228,TRUE,200,"GET",236,-2,"http/1.1","https://hacker-news.firebaseio.com/v0/item/23971085.json"
240,240,TRUE,200,"GET",246,-2,"http/1.1","https://hacker-news.firebaseio.com/v0/item/23971173.json"
253,253,TRUE,200,"GET",657,-2,"http/1.1","https://hacker-news.firebaseio.com/v0/item/23974128.json"
309,308,TRUE,200,"GET",291,-2,"http/1.1","https://hacker-news.firebaseio.com/v0/item/23971892.json"
308,308,TRUE,200,"GET",456,-2,"http/1.1","https://hacker-news.firebaseio.com/v0/item/23971139.json"
320,320,TRUE,200,"GET",349,-2,"http/1.1","https://hacker-news.firebaseio.com/v0/item/23971269.json"
319,319,TRUE,200,"GET",415,-2,"http/1.1","https://hacker-news.firebaseio.com/v0/item/23971799.json"
