Time  [ms],Memory Usage [KB],Time  [ms],Battery Power [uW] (Raw),Battery Power [uW] (Delta),Time  [ms],CPU Load [%]
20,2391380,21,0,0,78,31
79,2392012,80,0,0,178,22
179,2393276,180,0,0,279,14
280,2392720,281,0,0,385,4
388,2392480,389,0,0,479,16
481,2393584,482,0,0,580,19
581,2393884,582,0,0,681,13
683,2393296,684,0,0,782,13
783,2393540,784,0,0,881,18
882,2394140,883,0,0,985,18
987,2394552,989,0,0,1086,6
1088,2393652,1089,0,0,1184,13
1186,2394000,1187,0,0,1284,15
1285,2393372,1285,0,0,1384,16
1385,2392624,1386,0,0,1488,3
1490,2383020,1493,0,0,1586,18
1587,2382752,1588,0,0,1685,12
1686,2383480,1686,0,0,1788,15
1789,2382108,1791,0,0,1891,5
1894,2381896,1896,0,0,1988,17
1989,2382548,1989,0,0,2088,17
2089,2383024,2089,0,0,2190,16
2192,2382436,2193,0,0,2291,6
2292,2382560,2294,0,0,2389,15
2391,2382900,2391,0,0,2492,15
2495,2383296,2495,0,0,2592,16
2593,2382512,2594,0,0,2694,2
2697,2383028,2699,0,0,2791,14
2793,2383684,2793,0,0,2892,25
2893,2396688,2893,0,0,2992,21
2993,2395316,2994,0,0,3092,15
3093,2381472,3094,0,0,3193,15
3194,2381556,3195,0,0,3295,16
3297,2380968,3298,0,0,3398,6
3400,2380772,3402,0,0,3496,16
3497,2381100,3498,0,0,3596,14
3598,2381696,3598,0,0,3696,16
3697,2381144,3698,0,0,3797,14
3798,2381384,3799,0,0,3896,28
3897,2382728,3897,0,0,3999,26
4001,2382696,4002,0,0,4100,22
4103,2383264,4105,0,0,4199,29
4201,2385928,4202,0,0,4297,48
4298,2386948,4298,0,0,4398,26
4398,2388076,4399,0,0,4499,14
4501,2382040,4502,0,0,4599,31
4600,2382560,4600,0,0,4699,24
4700,2382852,4700,0,0,4800,12
4801,2385024,4802,0,0,4900,33
4901,2394484,4902,0,0,5000,39
5001,2409752,5001,0,0,5100,25
5101,2417240,5101,0,0,5201,30
5201,2435000,5202,0,0,5301,36
5302,2413088,5302,0,0,5401,34
5402,2413020,5402,0,0,5502,23
5502,2412056,5503,0,0,5603,29
5604,2412260,5604,0,0,5703,32
5703,2412816,5704,0,0,5803,30
5803,2412616,5804,0,0,5903,18
5904,2412180,5904,0,0,6003,29
6004,2413436,6004,0,0,6104,30
6104,2412864,6105,0,0,6204,31
6205,2412560,6205,0,0,6304,18
6305,2412060,6305,0,0,6405,31
6406,2412820,6407,0,0,6505,31
6506,2413952,6507,0,0,6605,29
6606,2414036,6606,0,0,6706,25
6706,2413888,6706,0,0,6807,22
6808,2414940,6808,0,0,6906,37
6907,2416592,6907,0,0,7007,32
7007,2417392,7007,0,0,7107,32
7108,2417048,7108,0,0,7208,25
7209,2416736,7210,0,0,7308,30
7309,2417688,7309,0,0,7408,33
7409,2419932,7410,0,0,7508,33
7509,2419684,7509,0,0,7609,32
7609,2419372,7610,0,0,7710,22
7711,2419460,7711,0,0,7810,32
7811,2420568,7812,0,0,7910,34
7911,2421732,7912,0,0,8010,34
8011,2413944,8011,0,0,8110,27
8111,2406636,8111,0,0,8211,4
8212,2406636,8212,0,0,8312,19
8313,2407584,8314,0,0,8413,14
8414,2407388,8414,0,0,8512,15
8513,2407388,8513,0,0,8613,15
8613,2407388,8614,0,0,8713,8
8714,2406996,8715,0,0,8815,6
8816,2407068,8817,0,0,8915,15
8916,2407596,8916,0,0,9015,12
9017,2407952,9017,0,0,9115,15
9116,2407952,9116,0,0,9216,13
9217,2408200,9217,0,0,9317,3
9319,2407268,9319,0,0,9418,11
9419,2407352,9420,0,0,9518,14
9518,2408104,9519,0,0,9618,17
9618,2408104,9619,0,0,9718,16
9719,2407908,9720,0,0,9819,7
9820,2407320,9820,0,0,9919,13
9920,2407368,9921,0,0,10020,16
10021,2408476,10022,0,0,10122,13
10125,2408476,10125,0,0,10221,15
10222,2408476,10222,0,0,10321,16
10322,2408720,10323,0,0,10422,6
10423,2408328,10424,0,0,10523,23
