RUN_NUMBER,STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",571354,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",47760,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",44948,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1009948,0,2,1,False
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",737709,0,3,1,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",528854,0,3,1,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",642552,0,3,1,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",635156,0,3,1,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",838281,0,3,1,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",492031,0,3,1,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",436407,0,3,1,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",522240,0,3,1,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",528646,0,3,1,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",579636,0,3,1,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",724792,0,3,1,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",494427,0,3,1,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",903281,0,3,1,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",461875,0,3,1,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",562865,0,3,1,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",972864,0,3,1,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",523958,0,3,1,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",604427,0,3,1,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",700104,0,3,1,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",611823,0,3,1,True
4,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1361667,0,3,1,True
4,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",287969,0,3,1,True
4,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",434375,0,3,1,True
4,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",3014636,0,3,1,True
4,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",817500,0,3,1,True
4,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",563958,0,3,1,True
4,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",703542,0,3,1,True
4,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",677917,0,3,1,True
5,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1090886,0,3,1,True
5,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",297604,0,3,1,True
5,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",472761,0,3,1,True
5,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",496770,0,3,1,True
5,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",579792,0,3,1,True
5,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",509791,0,3,1,True
5,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",653854,0,3,1,True
5,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",628698,0,3,1,True
6,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1055729,0,3,1,True
6,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",342240,0,3,1,True
6,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",447812,0,3,1,True
6,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",521979,0,3,1,True
6,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",563698,0,3,1,True
6,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",562656,0,3,1,True
6,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",859479,0,3,1,True
6,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",493333,0,3,1,True
7,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",2295000,0,3,1,True
7,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",530365,0,3,1,True
7,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",542604,0,3,1,True
7,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",390052,0,3,1,True
7,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",544531,0,3,1,True
7,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",555990,0,3,1,True
7,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",628385,0,3,1,True
7,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",617812,0,3,1,True
8,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1488333,0,3,1,True
8,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",433490,0,3,1,True
8,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",970938,0,3,1,True
8,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",582864,0,3,1,True
8,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",550052,0,3,1,True
8,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",626042,0,3,1,True
8,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",682969,0,3,1,True
8,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",487395,0,3,1,True
9,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1081511,0,3,1,True
9,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",434114,0,3,1,True
9,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",816042,0,3,1,True
9,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",725260,0,3,1,True
9,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",594479,0,3,1,True
9,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",538177,0,3,1,True
9,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",604219,0,3,1,True
9,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1028333,0,3,1,True
10,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1320416,0,3,1,True
10,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",356979,0,3,1,True
10,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",571458,0,3,1,True
10,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",600052,0,3,1,True
10,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",951615,0,3,1,True
10,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",510573,0,3,1,True
10,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",672812,0,3,1,True
10,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",630677,0,3,1,True
