Run number,Duration [ms],Memory Usage [KB],Battery Power [uW] (Raw),Battery Power [uW] (Delta),CPU Load [%],Battery Power [uW] (Raw) (Non zero),Battery Power [uW] (Delta) (Non zero)
1,161829,2450211.452631579,711433.7789473684,711433.7789473684,21.75773639160732,1847211.5,1847211.5
2,161864,2700486.495049505,253760.69306930693,253760.69306930693,22.141167992108613,513238.14768460573,513238.14768460573
3,162518,2455326.9272503085,831134.5887792849,831134.5887792849,22.3386713363265,1084553.7433628319,1084553.7433628319
