Run number,Duration [ms],Memory Usage [KB],Battery Power [uW] (Raw),Battery Power [uW] (Delta),CPU Load [%],Battery Power [uW] (Raw) (Non zero),Battery Power [uW] (Delta) (Non zero)
1,133755,2629369.6449438203,185263.51535580526,185263.51535580526,35.635955056179775,397631.5,397631.5
2,135241,2573937.9051851854,917903.3451851852,917903.3451851852,37.39259259259259,3210283.720207254,3210283.720207254
3,133971,2630902.004487659,863508.0703066566,863508.0703066566,33.106207928197456,1859114.7987117553,1859114.7987117553
