Run number,Duration [ms],Memory Usage [KB],Battery Power [uW] (Raw),Battery Power [uW] (Delta),CPU Load [%],Battery Power [uW] (Raw) (Non zero),Battery Power [uW] (Delta) (Non zero)
1,156275,2413011.5897435895,451034.49935897434,94356.26346153846,32.06666666666667,1120404.1703821656,234388.1703821656
2,155564,2448066.9542820347,583767.2710882163,583767.2710882163,30.84674822923374,656473.9840695148,656473.9840695148
3,153625,2511640.600130463,412200.1454664057,412200.1454664057,27.708212752793617,651446.2092783505,651446.2092783505
