Time  [ms],Memory Usage [KB],Time  [ms],Battery Power [uW] (Raw),Battery Power [uW] (Delta),Time  [ms],CPU Load [%]
78,2391996,78,0,0,31,2
130,2392736,131,0,0,129,30
230,2392632,231,0,0,229,0
334,2392888,335,0,0,332,18
436,2392124,437,0,0,433,12
533,2392388,534,0,0,531,24
632,2394000,633,0,0,631,30
735,2394060,738,0,0,733,25
836,2393260,837,0,0,834,26
936,2388404,937,0,0,934,27
1034,2389304,1035,0,0,1033,19
1136,2389008,1137,0,0,1134,19
1238,2388528,1240,0,0,1236,18
1341,2388640,1343,0,0,1337,2
1437,2388968,1439,0,0,1436,17
1542,2389152,1544,0,0,1540,21
1588,2389152,1589,0,0,1587,26
1691,2388732,1692,0,0,1689,14
1792,2389092,1793,0,0,1790,9
1889,2389660,1889,0,0,1888,22
1994,2389660,1995,0,0,1992,18
2092,2389660,2093,0,0,2090,19
2193,2388476,2194,0,0,2191,20
2293,2389504,2294,0,0,2292,24
2391,2389904,2391,0,0,2390,28
2492,2389904,2493,0,0,2491,17
2594,2389312,2595,0,0,2593,14
2693,2389632,2693,0,0,2692,8
2792,2389716,2793,0,0,2792,15
2895,2389716,2896,0,0,2894,18
2998,2389272,2999,0,0,2995,14
3099,2389456,3101,0,0,3097,7
3196,2390264,3197,0,0,3195,17
3299,2390364,3300,0,0,3296,19
3396,2390496,3396,0,0,3395,19
3501,2389740,3502,0,0,3499,7
3601,2390284,3602,0,0,3599,17
3697,2390836,3698,0,0,3696,28
3797,2390924,3797,0,0,3796,33
3898,2390664,3898,0,0,3897,23
4000,2391852,4001,0,0,3998,24
4098,2393040,4099,0,0,4097,41
4202,2393536,4203,0,0,4200,30
4302,2393840,4303,0,0,4301,25
4399,2395116,4399,0,0,4398,27
4500,2395460,4500,0,0,4499,26
4600,2400508,4600,0,0,4599,37
4700,2411568,4701,0,0,4700,29
4801,2410200,4801,0,0,4800,36
4901,2389628,4902,0,0,4900,22
5002,2389324,5002,0,0,5001,10
5105,2389180,5105,0,0,5103,6
