Run number,Duration [ms],Memory Usage [KB],Battery Power [uW] (Raw),Battery Power [uW] (Delta),CPU Load [%],Battery Power [uW] (Raw) (Non zero),Battery Power [uW] (Delta) (Non zero)
1,154639,2606086.753078419,725795.1004536618,725795.1004536618,26.165262475696696,1201611.4163090128,1201611.4163090128
2,163627,2638997.367647059,652286.0006127451,652286.0006127451,34.94975490196079,1352643.9047013978,1352643.9047013978
3,163129,2501987.776412776,905996.6529484029,348298.85503685503,34.152334152334156,2122248.274820144,815871.2748201439
