Run number,Duration [ms],Memory Usage [KB],Battery Power [uW] (Raw),Battery Power [uW] (Delta),CPU Load [%],Battery Power [uW] (Raw) (Non zero),Battery Power [uW] (Delta) (Non zero)
1,67850,2674014.932153392,402803.110619469,402803.110619469,32.73257281088748,1306701.0,1306701.0
2,67891,2655782.4660766963,937157.3716814159,937157.3716814159,33.07227138643068,971548.4678899082,971548.4678899082
3,67802,2432162.008862629,208327.97636632202,208327.97636632202,31.82833292242036,723272.0,723272.0
