STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",820990,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",6458802,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",49791,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",3508386,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",48177,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",9821927,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",56718,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",47396,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",47031,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",5547604,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",3437500,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",57761,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",691407,0,3,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",376458,0,2,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",241510,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",7896042,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",63489,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",4883073,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",69323,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",362083,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",7292188,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",53333,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",9421198,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",172396,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",5673750,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",9342031,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",67240,0,0,0,True
