STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",583854,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",5535938,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",41458,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",5666145,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",50260,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",4294948,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",53802,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",50312,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",49010,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",3547136,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",4799375,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",48593,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",526042,0,3,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",642813,0,2,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",262604,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",7416562,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",55938,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",5352136,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",49271,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",312344,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",6217136,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",45625,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",3734271,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",87239,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",12457291,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",9620990,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",102604,0,0,0,True
