Run number,cpu,mem
1,25.90740740740741,180904.55555555556
2,15.615596330275237,181250.4495412844
3,20.44220183486239,178767.6880733945
4,44.0,180360.376146789
5,-1.8372727272727327,180123.5909090909
6,0.0,180442.58181818182
7,21.421296296296298,181437.96296296295
8,2.0,179758.84761904762
9,70.0,179602.46391752578
10,70.0,180503.18
