Run number,cpu,mem
1,4.519391634980988,163770.10646387833
2,19.0,164432.3520599251
3,16.811698113207612,163954.9886792453
4,19.877067669172938,164812.83834586467
5,14.887301587301568,163646.6150793651
6,16.97808764940237,163924.09960159363
7,0.10000000000000035,163586.22924901187
8,7.0999999999999694,163638.05490196077
9,7.0999999999999694,165221.796875
10,17.37499999999998,164553.546875
