--------- beginning of main
--------- beginning of system
08-04 02:06:13.391  3621 10893 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/feeds/?update_counts=true
08-04 02:06:13.392  3621 10893 D CustomInterceptor: HEADER REQUEST
08-04 02:06:13.392  3621 10893 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 02:06:13.392  3621 10893 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:07:45 GMT; Max-Age=63072000; Path=/
08-04 02:06:13.392  3621 10893 D CustomInterceptor: User-Agent NewsBlur Android app (Huawei Nexus 6P 6.0 9.0b1)
08-04 02:06:13.393  3621 10893 D CustomInterceptor: CACHED STATS: size = '0', maxSize = '100', hitCount = '0', createCount = '0', putCount = '0', evictionCount = '0', missCount = '0', toString = 'LruCache[maxSize=100,hits=0,misses=0,hitRate=0%]', 
08-04 02:06:13.393  3621 10893 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-04 02:06:13.986  3621 10893 D CustomInterceptor: CACHE_CONTROL SETTING NEW MAX-AGE
08-04 02:06:14.014  3621 10893 D CustomInterceptor: HEADER RESPONSE
08-04 02:06:14.015  3621 10893 D CustomInterceptor: Cache-Control public, immutable, max-age=300, only-if-cached, max-stale=300
08-04 02:06:14.015  3621 10893 D CustomInterceptor: Connection close
08-04 02:06:14.015  3621 10893 D CustomInterceptor: Content-Type application/json
08-04 02:06:14.015  3621 10893 D CustomInterceptor: Date Tue, 04 Aug 2020 00:06:08 GMT
08-04 02:06:14.015  3621 10893 D CustomInterceptor: Expires Tue, 04 Aug 2020 00:11:13 GMT+00:00
08-04 02:06:14.015  3621 10893 D CustomInterceptor: Last-Modified Tue, 04 Aug 2020 00:06:08 GMT
08-04 02:06:14.015  3621 10893 D CustomInterceptor: Server gunicorn/19.7.0
08-04 02:06:14.015  3621 10893 D CustomInterceptor: Strict-Transport-Security max-age=0; includeSubDomains
08-04 02:06:14.015  3621 10893 D CustomInterceptor: Transfer-Encoding chunked
08-04 02:06:14.015  3621 10893 D CustomInterceptor: Vary Cookie
08-04 02:06:14.015  3621 10893 D CustomInterceptor: X-gunicorn-server app14
08-04 02:06:14.015  3621 10893 D CustomInterceptor: X-Homer You don't win friends with salad.
08-04 02:06:14.015  3621 10893 D CustomInterceptor: CACHEABLE true
08-04 02:06:14.015  3621 10893 D CustomInterceptor: REQ https://www.newsblur.com/reader/feeds/?update_counts=true
08-04 02:06:14.016  3621 10893 D CustomInterceptor: REQ_SERV_BY net
08-04 02:06:14.016  3621 10893 D CustomInterceptor: PREFLIB Adding response to lrucache - https://www.newsblur.com/reader/feeds/?update_counts=true
08-04 02:06:14.018  3621 10893 D CustomInterceptor: interceptor_finished : return_type #3 : request served from remote and added to cache
08-04 02:06:14.047  3621 10921 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/unread_story_hashes?include_timestamps=1
08-04 02:06:14.047  3621 10921 D CustomInterceptor: HEADER REQUEST
08-04 02:06:14.047  3621 10921 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 02:06:14.047  3621 10921 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:07:45 GMT; Max-Age=63072000; Path=/
08-04 02:06:14.048  3621 10921 D CustomInterceptor: User-Agent NewsBlur Android app (Huawei Nexus 6P 6.0 9.0b1)
08-04 02:06:14.048  3621 10921 D CustomInterceptor: CACHED STATS: size = '1', maxSize = '100', hitCount = '1', createCount = '0', putCount = '1', evictionCount = '0', missCount = '1', toString = 'LruCache[maxSize=100,hits=1,misses=1,hitRate=50%]', 
08-04 02:06:14.048  3621 10921 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-04 02:06:14.471  3621 10921 D CustomInterceptor: CACHE_CONTROL SETTING NEW MAX-AGE
08-04 02:06:14.472  3621 10921 D CustomInterceptor: HEADER RESPONSE
08-04 02:06:14.472  3621 10921 D CustomInterceptor: Cache-Control public, immutable, max-age=300, only-if-cached, max-stale=300
08-04 02:06:14.472  3621 10921 D CustomInterceptor: Connection close
08-04 02:06:14.472  3621 10921 D CustomInterceptor: Content-Type application/json
08-04 02:06:14.472  3621 10921 D CustomInterceptor: Date Tue, 04 Aug 2020 00:06:09 GMT
08-04 02:06:14.472  3621 10921 D CustomInterceptor: Expires Tue, 04 Aug 2020 00:11:14 GMT+00:00
08-04 02:06:14.472  3621 10921 D CustomInterceptor: Server gunicorn/19.7.0
08-04 02:06:14.472  3621 10921 D CustomInterceptor: Strict-Transport-Security max-age=0; includeSubDomains
08-04 02:06:14.473  3621 10921 D CustomInterceptor: Transfer-Encoding chunked
08-04 02:06:14.473  3621 10921 D CustomInterceptor: Vary Cookie
08-04 02:06:14.473  3621 10921 D CustomInterceptor: X-Chief-Wiggum I hope this has taught you kids a lesson: kids never learn.
08-04 02:06:14.473  3621 10921 D CustomInterceptor: X-gunicorn-server app17
08-04 02:06:14.473  3621 10921 D CustomInterceptor: CACHEABLE true
08-04 02:06:14.473  3621 10921 D CustomInterceptor: REQ https://www.newsblur.com/reader/unread_story_hashes?include_timestamps=1
08-04 02:06:14.473  3621 10921 D CustomInterceptor: REQ_SERV_BY net
08-04 02:06:14.473  3621 10921 D CustomInterceptor: PREFLIB Adding response to lrucache - https://www.newsblur.com/reader/unread_story_hashes?include_timestamps=1
08-04 02:06:14.475  3621 10921 D CustomInterceptor: interceptor_finished : return_type #3 : request served from remote and added to cache
08-04 02:06:19.107  3621 11101 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/social/river_stories?order=newest&page=1&read_filter=all&global_feed=true
08-04 02:06:19.108  3621 11101 D CustomInterceptor: HEADER REQUEST
08-04 02:06:19.108  3621 11101 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 02:06:19.108  3621 11101 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:07:45 GMT; Max-Age=63072000; Path=/
08-04 02:06:19.108  3621 11101 D CustomInterceptor: User-Agent NewsBlur Android app (Huawei Nexus 6P 6.0 9.0b1)
08-04 02:06:19.108  3621 11101 D CustomInterceptor: CACHED STATS: size = '2', maxSize = '100', hitCount = '2', createCount = '0', putCount = '2', evictionCount = '0', missCount = '2', toString = 'LruCache[maxSize=100,hits=2,misses=2,hitRate=50%]', 
08-04 02:06:19.108  3621 11101 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-04 02:06:19.707  3621 11101 D CustomInterceptor: CACHE_CONTROL SETTING NEW MAX-AGE
08-04 02:06:19.708  3621 11101 D CustomInterceptor: HEADER RESPONSE
08-04 02:06:19.708  3621 11101 D CustomInterceptor: Cache-Control public, immutable, max-age=300, only-if-cached, max-stale=300
08-04 02:06:19.708  3621 11101 D CustomInterceptor: Connection close
08-04 02:06:19.708  3621 11101 D CustomInterceptor: Content-Type application/json
08-04 02:06:19.708  3621 11101 D CustomInterceptor: Date Tue, 04 Aug 2020 00:06:14 GMT
08-04 02:06:19.708  3621 11101 D CustomInterceptor: Expires Tue, 04 Aug 2020 00:11:19 GMT+00:00
08-04 02:06:19.708  3621 11101 D CustomInterceptor: Server gunicorn/19.7.0
08-04 02:06:19.708  3621 11101 D CustomInterceptor: Strict-Transport-Security max-age=0; includeSubDomains
08-04 02:06:19.708  3621 11101 D CustomInterceptor: Vary Cookie, Accept-Encoding
08-04 02:06:19.708  3621 11101 D CustomInterceptor: X-gunicorn-server app12
08-04 02:06:19.708  3621 11101 D CustomInterceptor: X-Homer Save me, Jeebus.
