STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
"TfprPrefetchingStrategy",1674844,0,1,1,True
"TfprPrefetchingStrategy",489948,0,1,1,True
"TfprPrefetchingStrategy",761875,0,1,1,True
"TfprPrefetchingStrategy",590834,0,1,1,True
"TfprPrefetchingStrategy",7711718,0,1,1,True
"TfprPrefetchingStrategy",751198,0,1,1,True
"TfprPrefetchingStrategy",900625,0,1,1,True
"TfprPrefetchingStrategy",821875,0,1,1,True
