RUN_NUMBER,STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
1,"TfprPrefetchingStrategy",3750,0,0,0,True
1,"TfprPrefetchingStrategy",1719,0,0,0,True
1,"TfprPrefetchingStrategy",2188,0,0,0,True
1,"TfprPrefetchingStrategy",1526354,0,1,1,True
1,"TfprPrefetchingStrategy",1101406,0,1,1,True
1,"TfprPrefetchingStrategy",744010,0,1,1,True
1,"TfprPrefetchingStrategy",2795000,0,1,1,True
1,"TfprPrefetchingStrategy",799844,0,1,1,True
2,"TfprPrefetchingStrategy",1674844,0,1,1,True
2,"TfprPrefetchingStrategy",489948,0,1,1,True
2,"TfprPrefetchingStrategy",761875,0,1,1,True
2,"TfprPrefetchingStrategy",590834,0,1,1,True
2,"TfprPrefetchingStrategy",7711718,0,1,1,True
2,"TfprPrefetchingStrategy",751198,0,1,1,True
2,"TfprPrefetchingStrategy",900625,0,1,1,True
2,"TfprPrefetchingStrategy",821875,0,1,1,True
3,"TfprPrefetchingStrategy",5029219,0,1,1,True
3,"TfprPrefetchingStrategy",687500,0,1,1,True
3,"TfprPrefetchingStrategy",917187,0,1,1,True
3,"TfprPrefetchingStrategy",644010,0,1,1,True
3,"TfprPrefetchingStrategy",1047135,0,1,1,True
3,"TfprPrefetchingStrategy",704167,0,1,1,True
3,"TfprPrefetchingStrategy",1211354,0,1,1,True
3,"TfprPrefetchingStrategy",1010885,0,1,1,True
