STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",934219,0,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",58021,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",564584,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",33229,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",373073,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",43645,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",507604,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",40990,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",467291,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",67239,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",446459,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",49479,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",424166,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",43906,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",370156,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",61146,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",856719,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",88698,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",413541,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",43906,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1630104,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",48125,0,0,0,True
