STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",864479,0,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",53229,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",583542,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",64375,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",329427,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",43854,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",386041,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",35625,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",433490,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",63125,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",439062,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",48854,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",534896,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",44323,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",586563,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",53958,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",817865,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",45781,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",911667,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",68125,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",763594,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",320937,0,0,0,True
