STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",447188,0,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",37604,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",682447,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",62084,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",491823,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",39062,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",416250,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",54271,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",597031,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",52708,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",436094,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",41198,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",583802,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",92864,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",538855,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",60208,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",764427,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",57344,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",648125,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",75365,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",579947,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",70365,0,0,0,True
