STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",511562,0,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",55885,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",695261,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",68073,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",489479,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",35157,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",406979,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",53750,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1886146,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",59948,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",434271,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",63542,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",498490,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",63854,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",480521,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",76302,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",608542,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",134792,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",641458,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",79895,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",758750,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",48229,0,0,0,True
