Run number,cpu,mem
1,29.0,180926.65168539327
2,0.0,181141.52486187845
3,0.0,180567.14606741574
4,23.0,180841.68333333332
5,15.587640449438174,180643.26404494382
6,0.0,181725.0163934426
7,18.054838709677405,181073.31720430107
8,26.0,181123.80459770115
9,23.463953488372084,181188.76744186046
10,30.08437500000004,180533.1125
