STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",510989,0,1,2,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",306198,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",360313,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",28593,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",293855,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",31510,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",324375,0,1,2,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",355729,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",355052,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",70989,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",334844,0,1,2,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",261771,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",359219,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",49271,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",342552,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",56979,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",279739,0,1,2,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",255521,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",335261,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",107761,0,0,0,True
