STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",222969,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",40885,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",58437,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",60677,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",482448,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",53802,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",458177,0,2,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",263073,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",206407,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",67291,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",511614,0,2,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",51250,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",59843,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",80208,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",296406,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",53959,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",529271,0,2,2,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",455990,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",341980,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",61302,0,0,0,True
