Time  [ms],Memory Usage [KB],Time  [ms],Battery Power [uW] (Raw),Battery Power [uW] (Delta),Time  [ms],CPU Load [%]
64,2464044,65,0,0,33,6
132,2458844,132,0,0,131,32
240,2459864,241,0,0,238,19
334,2459732,335,0,0,333,21
434,2460420,435,0,0,433,11
486,2460960,487,0,0,484,15
585,2461568,586,0,0,584,22
689,2461568,690,0,0,687,20
792,2461032,794,0,0,787,10
887,2462088,888,0,0,886,13
986,2465684,987,0,0,985,21
1087,2459504,1087,0,0,1086,20
1194,2458960,1197,0,0,1190,4
1288,2459556,1290,0,0,1287,17
1388,2474656,1388,0,0,1387,25
1488,2472276,1489,0,0,1487,21
1589,2457160,1590,0,0,1588,16
1689,2457968,1690,0,0,1688,19
1793,2457808,1794,0,0,1791,15
1893,2457368,1894,0,0,1891,8
1992,2457480,1993,0,0,1991,9
2091,2458876,2091,0,0,2090,22
2192,2458876,2192,0,0,2191,13
2297,2457896,2299,0,0,2294,7
2395,2458388,2396,0,0,2393,10
2494,2458772,2494,0,0,2492,16
2594,2458772,2595,0,0,2593,16
2695,2457788,2696,0,0,2694,13
2798,2458408,2799,0,0,2796,9
2896,2459768,2896,0,0,2894,17
2998,2459268,3000,0,0,2996,13
3099,2459016,3100,0,0,3097,12
3201,2458960,3202,0,0,3198,7
3300,2459712,3301,0,0,3297,19
3402,2459936,3403,0,0,3399,17
3500,2459384,3501,0,0,3498,14
3605,2459384,3607,0,0,3602,7
3701,2459520,3701,0,0,3699,20
3800,2460408,3801,0,0,3799,29
3901,2459296,3901,0,0,3900,19
4003,2460396,4004,0,0,4001,18
4102,2462564,4102,0,0,4101,35
4205,2463616,4206,0,0,4203,26
4302,2464160,4302,0,0,4301,22
4402,2464300,4403,0,0,4401,23
4502,2459596,4503,0,0,4501,18
4603,2458616,4603,0,0,4602,8
4705,2458676,4706,0,0,4703,20
4804,2459244,4805,0,0,4803,15
4904,2459188,4904,0,0,4903,13
5006,2459264,5006,0,0,5004,0
5106,2460468,5107,0,0,5105,16
5205,2460688,5205,0,0,5204,15
5305,2460100,5306,0,0,5304,8
5407,2460436,5408,0,0,5406,6
5506,2460868,5507,0,0,5505,16
5606,2461940,5607,0,0,5606,29
5708,2462096,5708,0,0,5706,18
5808,2463680,5808,0,0,5806,27
5908,2465676,5908,0,0,5907,31
6008,2463880,6008,0,0,6007,19
6109,2463316,6109,0,0,6108,22
6208,2460668,6209,0,0,6208,43
6308,2461464,6309,0,0,6308,37
6409,2462296,6409,0,0,6408,27
6509,2466004,6509,0,0,6509,35
6610,2465768,6610,0,0,6609,43
6710,2466296,6710,0,0,6709,22
6810,2463908,6811,0,0,6810,28
6911,2464148,6911,0,0,6910,20
7012,2463508,7013,0,0,7011,15
7112,2463648,7113,0,0,7112,6
7212,2464856,7212,0,0,7211,20
7312,2464648,7313,0,0,7312,0
7413,2463748,7414,0,0,7412,10
7514,2463860,7515,0,0,7513,4
7614,2464236,7614,0,0,7613,20
7714,2464236,7714,0,0,7713,16
7814,2464696,7814,0,0,7813,24
7915,2465332,7916,0,0,7914,18
8015,2466304,8015,0,0,8014,32
8115,2467088,8115,0,0,8114,30
8216,2467720,8216,0,0,8215,23
