Run number,cpu,mem
1,32.0,166111.65722379604
2,15.546218487394958,165465.04761904763
3,14.08258426966292,165105.75280898876
4,13.939106145251369,165562.13966480448
5,27.0,166221.6340782123
6,0.0,165795.26966292135
7,16.25309734513281,165884.73746312683
8,5.900000000000035,165152.16314199395
9,7.0991825613079005,164649.16621253407
10,12.50326409495548,164689.04154302672
