STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
"TfprPrefetchingStrategy",3208698,0,1,4,True
"TfprPrefetchingStrategy",6771,0,0,0,True
"TfprPrefetchingStrategy",1553125,1,1,4,True
"TfprPrefetchingStrategy",1563,0,0,0,True
"TfprPrefetchingStrategy",4648906,1,1,4,True
"TfprPrefetchingStrategy",1927,0,0,0,True
"TfprPrefetchingStrategy",1437656,1,1,4,True
"TfprPrefetchingStrategy",2500,0,0,0,True
"TfprPrefetchingStrategy",1570312,1,1,4,True
"TfprPrefetchingStrategy",3021,0,0,0,True
"TfprPrefetchingStrategy",1603020,1,1,4,True
"TfprPrefetchingStrategy",3386,0,0,0,True
"TfprPrefetchingStrategy",1619947,1,1,4,True
"TfprPrefetchingStrategy",1094,0,0,0,True
"TfprPrefetchingStrategy",1841875,1,1,4,True
"TfprPrefetchingStrategy",1406,0,0,0,True
"TfprPrefetchingStrategy",2224896,1,1,4,True
"TfprPrefetchingStrategy",1719,0,0,0,True
"TfprPrefetchingStrategy",1687760,1,1,4,True
"TfprPrefetchingStrategy",1927,0,0,0,True
"TfprPrefetchingStrategy",5832552,1,1,4,True
"TfprPrefetchingStrategy",937,0,0,0,True
