STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",920521,0,1,5,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",417552,0,1,5,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",854948,0,1,2,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",65469,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",366302,0,1,2,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",55625,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",368594,0,1,2,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",54792,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",70312,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",464531,0,1,5,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",490572,0,1,2,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",79323,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",75521,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",59791,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",51979,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",62396,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",56667,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",50937,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",132916,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",75104,0,0,0,True
