Run number,Duration [ms],Memory Usage [KB],Battery Power [uW] (Raw),Battery Power [uW] (Delta),CPU Load [%],Battery Power [uW] (Raw) (Non zero),Battery Power [uW] (Delta) (Non zero)
1,135139,2666820.5218680506,599145.162342476,599145.162342476,36.80726464047443,705276.4607329842,705276.4607329842
2,133781,2574829.0786516853,971865.5850187266,971865.5850187266,33.655430711610485,1018399.180533752,1018399.180533752
3,134049,2669056.6576980567,648206.8819133034,648206.8819133034,34.57440103136779,948906.7921225383,948906.7921225383
