--------- beginning of main
--------- beginning of system
08-05 01:50:27.914 31297 31297 D Nappa   : Selected prefetching strategy STRATEGY_GREEDY_VISIT_FREQUENCY_AND_TIME
08-05 01:50:27.973 31297 31311 D Nappa   : Extended Startup-time: 59 ms
08-05 01:50:27.974 31297 31297 D Nappa   : Startup-time: 60 ms
08-05 01:50:28.034 31297 31297 D Nappa   : setCurrentActivity - MetricStrategyAccuracy - 
08-05 01:50:28.034 31297 31297 D Nappa   : madePredictionFromActivity = false, 
08-05 01:50:28.034 31297 31297 D Nappa   : fromActivity = null, 
08-05 01:50:28.034 31297 31297 D Nappa   : predictedNextActivityFromActivity = [], 
08-05 01:50:28.034 31297 31297 D Nappa   : activity.getClass().getCanonicalName() = nappagreedy.io.github.project_travel_mate.SplashActivity, 
08-05 01:50:28.034 31297 31297 D Nappa   : setCurrentActivity - MetricStrategyAccuracy - 
08-05 01:50:28.034 31297 31297 D Nappa   : madePredictionFromExtra = false, 
08-05 01:50:28.034 31297 31297 D Nappa   : fromActivity = null, 
08-05 01:50:28.034 31297 31297 D Nappa   : predictedNextActivityFromExtra = [], 
08-05 01:50:28.034 31297 31297 D Nappa   : activity.getClass().getCanonicalName() = nappagreedy.io.github.project_travel_mate.SplashActivity, 
08-05 01:50:28.035 31297 31297 D Nappa   : PREFETCH_ON_EXTRA - setCurrentActivity - logs - from activity - made prediction isfalse
08-05 01:50:28.137 31297 31297 D Nappa   : registerActivity: (new) nappagreedy.io.github.project_travel_mate.SplashActivity
08-05 01:50:28.164 31297 31313 D Nappa   : Updating activity map nappagreedy.io.github.project_travel_mate.SplashActivity: 1
08-05 01:50:28.168 31297 31297 D Nappa   : SHOULD_PREFETCH false
08-05 01:50:28.169 31297 31297 D Nappa   : STATS Number of requests not prefetched: 0
08-05 01:50:28.169 31297 31297 D Nappa   : STATS Number of requests prefetched: 0
08-05 01:50:28.169 31297 31297 D Nappa   : STATS Time saved until now: 0.0
08-05 01:50:28.268 31297 31317 D Nappa   : registerActivity: (already in) nappagreedy.io.github.project_travel_mate.SplashActivity
08-05 01:50:28.435 31297 31315 D Nappa   : PREFETCH_ON_EXTRA - setCurrentActivity - logs - from extra - made prediction isfalse
08-05 01:50:30.235 31297 31297 D Nappa   : Stayed on nappagreedy.io.github.project_travel_mate.SplashActivity for 2066 ms
08-05 01:50:30.429 31297 31297 D Nappa   : TAG okHttpClient initialized
08-05 01:50:30.432 31297 31386 D Nappa   : F1_SCORE add_intercept_url - (new) - https://project-travel-mate.herokuapp.com/api/get-user
08-05 01:50:30.433 31297 31386 D Nappa   : F1_SCORE add_fn_url - (new) - https://project-travel-mate.herokuapp.com/api/get-user
08-05 01:50:30.433 31297 31386 D Nappa   : -------------F1_SCORE #0 -----------
08-05 01:50:30.433 31297 31386 D Nappa   : F1_SCORE - Intercept list (1)= [https://project-travel-mate.herokuapp.com/api/get-user]
08-05 01:50:30.433 31297 31386 D Nappa   : F1_SCORE - Prefetch list (0)= []
08-05 01:50:30.433 31297 31386 D Nappa   : F1_SCORE - TP list (0)= []
08-05 01:50:30.433 31297 31386 D Nappa   : F1_SCORE - FN list (1)= [https://project-travel-mate.herokuapp.com/api/get-user]
08-05 01:50:30.521 31297 31297 D Nappa   : TAG okHttpClient initialized
08-05 01:50:30.523 31297 31389 D Nappa   : F1_SCORE add_intercept_url - (new) - https://project-travel-mate.herokuapp.com/api/get-all-cities/10
08-05 01:50:30.523 31297 31389 D Nappa   : F1_SCORE add_fn_url - (new) - https://project-travel-mate.herokuapp.com/api/get-all-cities/10
08-05 01:50:30.523 31297 31389 D Nappa   : -------------F1_SCORE #1 -----------
08-05 01:50:30.523 31297 31389 D Nappa   : F1_SCORE - Intercept list (2)= [https://project-travel-mate.herokuapp.com/api/get-user, https://project-travel-mate.herokuapp.com/api/get-all-cities/10]
08-05 01:50:30.523 31297 31389 D Nappa   : F1_SCORE - Prefetch list (0)= []
08-05 01:50:30.523 31297 31389 D Nappa   : F1_SCORE - TP list (0)= []
08-05 01:50:30.523 31297 31389 D Nappa   : F1_SCORE - FN list (2)= [https://project-travel-mate.herokuapp.com/api/get-user, https://project-travel-mate.herokuapp.com/api/get-all-cities/10]
08-05 01:50:30.523 31297 31297 D Nappa   : setCurrentActivity - MetricStrategyAccuracy - 
08-05 01:50:30.523 31297 31297 D Nappa   : madePredictionFromActivity = false, 
08-05 01:50:30.523 31297 31297 D Nappa   : fromActivity = nappagreedy.io.github.project_travel_mate.SplashActivity, 
08-05 01:50:30.523 31297 31297 D Nappa   : predictedNextActivityFromActivity = [], 
08-05 01:50:30.523 31297 31297 D Nappa   : activity.getClass().getCanonicalName() = nappagreedy.io.github.project_travel_mate.MainActivity, 
08-05 01:50:30.523 31297 31297 D Nappa   : setCurrentActivity - MetricStrategyAccuracy - 
