Run number,Duration [ms],Memory Usage [KB],Battery Power [uW] (Raw),Battery Power [uW] (Delta),CPU Load [%],Battery Power [uW] (Raw) (Non zero),Battery Power [uW] (Delta) (Non zero)
1,68305,2423180.9576371033,722801.4386572184,722801.4386572184,33.81818181818182,1190701.8868701037,1190701.8868701037
2,67899,2452202.162481536,1948986.94239291,1948986.94239291,32.8109305760709,2128168.0,2128168.0
3,67595,2442968.2611275963,1370770.491097923,422820.49109792284,30.764094955489615,1370770.491097923,422820.49109792284
